Device,video_name,frame_number,std,sector_std,correct,true_l,predicted_l
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,1_,26.33203868622684,25.17533617187699,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,0_,50.09712558665643,47.045759390670774,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,7_,38.24238586888998,35.693690409356684,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,0_,6.729526175057292,6.339365209545393,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorWA_still_0002_,0_,56.729681625053274,63.24268777581482,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,1_,10.893780397297489,6.90385249205214,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,3_,36.33420798026871,19.42176042507452,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,5_,8.26410498330979,11.240961548039163,0,0,8
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorWA_panrot_0002_,10_,26.564017730927258,26.457819765968882,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_panrot_0001_,8_,7.658969850578758,7.58980068635877,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,12_,31.203037674705584,11.395773736668882,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,6_,11.443562821089929,11.797882737659885,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorWA_panrot_0002_,2_,47.32800804865078,63.207788868660764,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,6_,44.32969440874576,32.731208633866295,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,8_,44.88286987452634,45.10782781899449,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,2_,20.002351288202068,8.350958316693621,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,1_,6.251553325713349,6.623302517655099,0,0,8
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_panrot_0001_,10_,21.28424338949434,15.557331770956008,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,3_,39.02930193979737,38.600183338644435,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,9_,36.20764179606438,35.967806045764966,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,6_,17.038786416214993,22.29425296634944,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,3_,34.63777531338649,33.74172246075269,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,0_,39.183924758616364,11.957251788951085,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,8_,35.417077415833276,26.812404889775646,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,14_,36.98767147404681,36.38967507283955,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,4_,27.05813388434606,26.572703196162724,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,9_,15.568254438433804,14.018229088950685,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,13_,42.100610543454735,41.969413837208116,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,13_,7.16822268997387,6.769378090997079,0,0,2
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,4_,45.45140389758741,45.71147508003932,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,12_,5.7461878721802595,5.684981127204088,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,2_,37.74736704452428,36.00313550036207,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,9_,43.70337915567783,43.394952070103244,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,8_,37.05409866305333,13.683615990343363,0,0,7
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_move_0001_,7_,45.03684636493934,16.63236455163352,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,8_,11.283001039083553,12.482362331650997,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,0_,17.97935603134104,12.647840780458742,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,13_,16.553179515440846,5.509265490966796,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,13_,37.18499056630851,35.86240403276381,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,11_,14.874736884057494,14.402430374854797,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,9_,29.01286639965063,19.020068678678975,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,13_,36.599637794252885,35.03844086270318,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,11_,45.07629228994631,21.08444594772778,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,2_,15.771918276659887,7.047764336460853,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,9_,40.77649644054063,40.56059264048322,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,10_,46.18430358421217,49.48170757395057,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,13_,30.21789482918521,26.374148687551624,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,7_,57.01420828786211,37.76556240887309,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,13_,30.15566860378624,11.519112419642862,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,7_,5.714844697807479,5.990407551985832,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,9_,61.330652826767135,55.69438974282545,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,9_,45.39760741488064,45.27843130087967,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,0_,28.865308149724317,28.05618435912502,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,3_,37.191805338223304,16.30616221541769,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,10_,34.04551349903688,33.29921516044712,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,10_,45.06487964044039,45.13019936817019,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,2_,17.89135729832116,11.419503261008778,0,0,2
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,1_,37.35754419994725,29.465560247828613,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,1_,46.55764263416651,46.21331858128791,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,6_,9.443654422014594,9.913772169931779,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,14_,36.85766450910254,36.63692024903045,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,14_,29.06466867084579,27.323601137140034,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,12_,16.047123819456484,14.779639188568751,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,7_,39.67605500675406,38.997920802790865,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,7_,6.433081758516979,5.729063797807504,0,0,7
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,2_,39.51415584169399,38.9682395236779,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatWA_move_0001_,3_,33.67498269511739,31.603408323245333,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,7_,43.44838238343115,42.605021205001904,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,11_,44.83893187405127,18.735652512025602,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,0_,6.815516904801338,7.528898386423204,0,0,7
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,11_,44.52312398702229,44.5816828817364,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,4_,34.88916210031435,41.28733108364495,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_panrot_0001_,7_,17.178784741778696,15.625081217024908,0,0,7
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,4_,35.72411753981481,33.25466831638106,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,1_,37.829188631281326,9.554525368965363,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,0_,9.470614274592583,9.166783025393206,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,4_,8.96592430855238,13.23847468166587,0,0,9
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,14_,10.553722985697295,9.782696190123861,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,8_,15.433768448178439,16.497425661810265,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,9_,33.03343384008823,37.05250537636597,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,4_,31.82969918982936,31.127227560398172,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,7_,60.67430356268511,65.4725940319341,0,0,6
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,3_,36.08328040303355,40.18515215424802,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,7_,5.765744385808535,5.6931419474992015,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,6_,38.67746248049449,37.86326617643963,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,11_,15.410142722511345,16.89855967314026,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,1_,38.41785495180731,18.383285133600378,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,12_,41.60285840912419,41.43237567080284,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,0_,6.7703709056860815,6.01289620648241,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,9_,27.96041412481883,38.257188283269734,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,8_,39.73352801384052,41.44736722901726,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,12_,10.877643524249713,11.62251499464527,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_panrot_0001_,1_,17.582486507399082,18.743404805083436,0,0,6
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,13_,33.59384536980367,46.01083673198046,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,13_,46.18765976101675,46.298989921308035,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,0_,6.925028006034479,6.35631800644031,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,4_,53.44534135858068,64.36171314663775,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_move_0001_,1_,38.05022196214056,25.370570854324054,0,0,6
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatWA_move_0001_,6_,34.7734990647006,32.667968170905155,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,5_,41.587021064369324,12.138304018445023,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,14_,33.87473632400175,33.284964907430634,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,13_,59.21323543734905,61.68162562711745,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,5_,36.77876999544126,35.715082214071906,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,8_,22.17401300784226,24.451076754505273,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,10_,11.12124984002141,6.311161917112954,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,1_,30.011381805940193,30.61998850977684,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,12_,34.16684211093137,33.159861110820245,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,14_,15.475516468626452,9.88820592361916,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,3_,49.66688790953126,34.8041538016362,0,0,8
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,7_,29.67652442535155,25.72795904005037,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,12_,31.47644871343106,32.87563381341548,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,6_,20.875695674310595,19.800652554116514,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorWA_panrot_0001_,13_,40.256088765256976,59.373509117225666,0,0,6
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,1_,38.4508847094595,38.20107914821338,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,12_,28.295261833366553,19.447345813804144,0,0,2
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,14_,10.727732757006574,9.263454515401868,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,10_,19.938782141245852,19.535042176751272,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,12_,30.21418560121314,33.08685397025171,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,3_,44.759062957900355,26.158993634715628,0,0,9
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,0_,30.013645815103445,35.167843102092704,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,14_,28.202191296940242,27.801882343749632,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,5_,24.684035312527207,23.018707849156293,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,3_,26.235894824852082,9.05283438197403,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,7_,39.91087925865481,39.28257052868233,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,6_,37.38457431988069,36.907679671603475,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,6_,40.68753727122815,39.443822514790334,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,10_,13.071707544985141,11.380177028912655,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,8_,31.9664741962295,31.37328463961174,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,10_,25.956113385525473,6.6935577006994285,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,1_,35.77128980090569,31.375831589500457,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,8_,37.750317703256265,35.28348227738117,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,8_,45.0701532515184,44.840551993497996,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,2_,4.386222276063392,2.889896445349513,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,2_,31.155108923348607,30.474913904688933,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,14_,13.967333690770356,8.988726301364022,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorWA_panrot_0002_,9_,21.53436704272934,22.617718941040064,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,14_,46.36148905591901,46.675255579692234,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_move_0001_,7_,17.648468597279265,7.3121396924231705,0,0,4
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,1_,12.799036037345488,14.55462188533004,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,5_,44.85318878716509,44.839167182187715,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,9_,41.67605274701188,41.07101852148457,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,6_,13.042808653198739,12.608227947983465,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,13_,26.49273144925144,24.073858557547123,0,0,3
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,13_,31.808687220896005,28.15207722723872,0,0,9
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,3_,45.735462085508146,45.60245277526655,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,2_,38.16968724008755,37.44028662356995,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,3_,18.164606198601792,14.959565203139972,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,2_,14.01926173351463,12.141682843162846,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_panrot_0001_,13_,24.711546753919393,23.360555027302194,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,5_,37.45234443849865,36.707750437406425,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_panrot_0002_,13_,19.036846080130463,31.78274712984648,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoorYT_still_0002_,13_,36.41588146275026,18.747131060174386,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_panrot_0001_,6_,44.63165109686811,43.64609967183111,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_move_0001_,6_,28.910461432417343,28.36015659045731,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flat_panrot_0001_,6_,45.77805520149785,45.39520439703145,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,8_,23.516408839738407,27.102547278323367,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,14_,57.62549746093325,37.79158921875215,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoor_panrot_0001_,0_,6.387439799330952,5.817715276852309,0,0,1
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,9_,40.4678460157605,25.45643127409748,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_still_0002_,13_,46.020384777476885,29.21747101337814,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_indoorYT_move_0001_,12_,5.653759786967663,5.68692524186816,0,0,5
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_outdoor_panrot_0002_,8_,32.53286972663767,15.34963822905802,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,11_,28.708426816996415,28.16910073712502,1,0,0
D01_Samsung_GalaxyS3,D01_Samsung_GalaxyS3_V_flatYT_move_0001_,13_,39.72318809879231,39.02134391014781,1,0,0
