Video Name,Total Frames,True Label,Mostly predicted label
03AppleiPhone6Voutdoorstill0002P-number,420,2,2
04SamsungGalaxyS3VflatWAmove0002P-number,45,3,3
04SamsungGalaxyS3VflatWAstill0002P-number,45,3,3
04SamsungGalaxyS3VflatYTmove0002P-number,420,3,3
04SamsungGalaxyS3VflatYTstill0002P-number,420,3,3
04SamsungGalaxyS3Vflatmove0002P-number,420,3,3
04SamsungGalaxyS3Vflatstill0002P-number,420,3,3
04SamsungGalaxyS3VindoorWApanrot0001P-number,45,3,11
04SamsungGalaxyS3VindoorWApanrot0002P-number,45,3,5
04SamsungGalaxyS3VindoorYTpanrot0001P-number,420,3,3
04SamsungGalaxyS3VindoorYTpanrot0002P-number,420,3,7
04SamsungGalaxyS3Vindoorpanrot0001P-number,420,3,3
04SamsungGalaxyS3Vindoorpanrot0002P-number,420,3,10
04SamsungGalaxyS3VoutdoorWApanrot0002P-number,45,3,3
04SamsungGalaxyS3VoutdoorWAstill0002P-number,45,3,3
04SamsungGalaxyS3VoutdoorYTpanrot0002P-number,392,3,3
04SamsungGalaxyS3VoutdoorYTstill0002P-number,392,3,3
04SamsungGalaxyS3Voutdoorpanrot0002P-number,420,3,3
04SamsungGalaxyS3Voutdoorstill0002P-number,420,3,3
05AppleiPhone5cVflatWAmove0003P-number,45,4,4
05AppleiPhone5cVflatWApanrot0002P-number,45,4,4
05AppleiPhone5cVflatYTmove0003P-number,420,4,4
05AppleiPhone5cVflatYTpanrot0002P-number,420,4,4
05AppleiPhone5cVflatmove0003P-number,420,4,4
05AppleiPhone5cVflatpanrot0002P-number,420,4,4
05AppleiPhone5cVindoorWApanrot0002P-number,45,4,4
05AppleiPhone5cVindoorWAstill0001P-number,45,4,4
05AppleiPhone5cVindoorYTpanrot0002P-number,392,4,4
05AppleiPhone5cVindoorYTstill0001P-number,392,4,4
05AppleiPhone5cVindoorpanrot0002P-number,420,4,4
05AppleiPhone5cVindoorstill0001P-number,420,4,6
05AppleiPhone5cVoutdoorWApanrot0001P-number,45,4,7
05AppleiPhone5cVoutdoorWAstill0002P-number,45,4,4
05AppleiPhone5cVoutdoorYTpanrot0001P-number,392,4,7
05AppleiPhone5cVoutdoorYTstill0002P-number,392,4,4
05AppleiPhone5cVoutdoorpanrot0001P-number,420,4,7
05AppleiPhone5cVoutdoorstill0002P-number,420,4,4
06HuaweiP9LiteVflatWAmove0001P-number,45,5,5
06HuaweiP9LiteVflatWAstill0001P-number,45,5,5
06HuaweiP9LiteVflatYTmove0001P-number,420,5,5
06HuaweiP9LiteVflatYTstill0001P-number,420,5,5
06HuaweiP9LiteVflatmove0001P-number,420,5,5
06HuaweiP9LiteVflatstill0001P-number,420,5,5
06HuaweiP9LiteVindoorWAmove0002P-number,45,5,8
06HuaweiP9LiteVindoorWAstill0001P-number,45,5,1
06HuaweiP9LiteVindoorYTmove0002P-number,420,5,13
06HuaweiP9LiteVindoorYTstill0001P-number,392,5,5
06HuaweiP9LiteVindoormove0002P-number,420,5,5
06HuaweiP9LiteVindoorstill0001P-number,420,5,5
06HuaweiP9LiteVoutdoorWAmove0001P-number,45,5,2
06HuaweiP9LiteVoutdoorWApanrot0001P-number,45,5,5
06HuaweiP9LiteVoutdoorYTmove0001P-number,420,5,5
06HuaweiP9LiteVoutdoorYTpanrot0001P-number,392,5,5
06HuaweiP9LiteVoutdoormove0001P-number,420,5,5
06HuaweiP9LiteVoutdoorpanrot0001P-number,420,5,5
07AppleiPhone6PlusVflatWApanrot0002P-number,45,6,6
07AppleiPhone6PlusVflatWAstill0002P-number,45,6,6
07AppleiPhone6PlusVflatYTpanrot0002P-number,420,6,6
07AppleiPhone6PlusVflatYTstill0002P-number,420,6,6
07AppleiPhone6PlusVflatpanrot0002P-number,420,6,6
07AppleiPhone6PlusVflatstill0002P-number,420,6,6
07AppleiPhone6PlusVindoorWAmove0001P-number,45,6,9
07AppleiPhone6PlusVindoorWAstill0001P-number,45,6,14
07AppleiPhone6PlusVindoorYTmove0001P-number,420,6,9
07AppleiPhone6PlusVindoorYTstill0001P-number,420,6,6
07AppleiPhone6PlusVindoormove0001P-number,420,6,9
07AppleiPhone6PlusVindoorstill0001P-number,420,6,6
07AppleiPhone6PlusVoutdoorWApanrot0002P-number,45,6,6
07AppleiPhone6PlusVoutdoorWAstill0001P-number,45,6,6
07AppleiPhone6PlusVoutdoorYTpanrot0002P-number,420,6,6
07AppleiPhone6PlusVoutdoorYTstill0001P-number,392,6,6
07AppleiPhone6PlusVoutdoorpanrot0002P-number,420,6,6
07AppleiPhone6PlusVoutdoorstill0001P-number,420,6,6
08SonyXperiaZ1CompactVflatWAmove0001P-number,45,7,7
08SonyXperiaZ1CompactVflatWApanrot0002P-number,45,7,7
08SonyXperiaZ1CompactVflatYTmove0001P-number,392,7,7
08SonyXperiaZ1CompactVflatYTpanrot0002P-number,392,7,7
08SonyXperiaZ1CompactVflatmove0001P-number,420,7,7
08SonyXperiaZ1CompactVflatpanrot0002P-number,420,7,7
08SonyXperiaZ1CompactVindoorWAmove0001P-number,45,7,7
08SonyXperiaZ1CompactVindoorWApanrot0001P-number,45,7,7
08SonyXperiaZ1CompactVindoorYTmove0001P-number,420,7,7
08SonyXperiaZ1CompactVindoorYTpanrot0001P-number,420,7,7
08SonyXperiaZ1CompactVindoormove0001P-number,420,7,7
08SonyXperiaZ1CompactVindoorpanrot0001P-number,420,7,7
08SonyXperiaZ1CompactVoutdoorWAmove0001P-number,45,7,7
08SonyXperiaZ1CompactVoutdoorWAstill0001P-number,45,7,7
08SonyXperiaZ1CompactVoutdoorYTmove0001P-number,420,7,7
08SonyXperiaZ1CompactVoutdoorYTstill0001P-number,392,7,7
08SonyXperiaZ1CompactVoutdoormove0001P-number,420,7,7
08SonyXperiaZ1CompactVoutdoorstill0001P-number,420,7,7
09SamsungGalaxyS5VflatWApanrot0002P-number,45,8,8
09SamsungGalaxyS5VflatWAstill0001P-number,45,8,8
09SamsungGalaxyS5VflatYTpanrot0002P-number,252,8,8
09SamsungGalaxyS5VflatYTstill0001P-number,420,8,8
09SamsungGalaxyS5Vflatpanrot0002P-number,420,8,8
09SamsungGalaxyS5Vflatstill0001P-number,420,8,8
09SamsungGalaxyS5VindoorWApanrot0002P-number,45,8,8
09SamsungGalaxyS5VindoorWAstill0002P-number,45,8,8
09SamsungGalaxyS5VindoorYTpanrot0002P-number,420,8,8
09SamsungGalaxyS5VindoorYTstill0002P-number,392,8,8
09SamsungGalaxyS5Vindoorpanrot0002P-number,420,8,8
09SamsungGalaxyS5Vindoorstill0002P-number,420,8,8
09SamsungGalaxyS5VoutdoorWAmove0002P-number,45,8,8
09SamsungGalaxyS5VoutdoorWApanrot0002P-number,45,8,8
09SamsungGalaxyS5VoutdoorYTmove0002P-number,420,8,8
09SamsungGalaxyS5VoutdoorYTpanrot0002P-number,392,8,8
09SamsungGalaxyS5Voutdoormove0002P-number,420,8,8
09SamsungGalaxyS5Voutdoorpanrot0002P-number,420,8,8
10AppleiPhone5VflatWAmove0001P-number,45,9,9
10AppleiPhone5VflatWAmove0002P-number,45,9,9
10AppleiPhone5VflatYTmove0001P-number,420,9,9
10AppleiPhone5VflatYTmove0002P-number,420,9,9
10AppleiPhone5Vflatmove0001P-number,420,9,9
10AppleiPhone5Vflatmove0002P-number,420,9,9
10AppleiPhone5VindoorWApanrot0001P-number,45,9,0
10AppleiPhone5VindoorWApanrot0002P-number,45,9,4
10AppleiPhone5VindoorYTpanrot0001P-number,420,9,9
10AppleiPhone5VindoorYTpanrot0002P-number,420,9,6
10AppleiPhone5Vindoorpanrot0001P-number,420,9,6
10AppleiPhone5Vindoorpanrot0002P-number,420,9,6
10AppleiPhone5VoutdoorWApanrot0002P-number,45,9,9
10AppleiPhone5VoutdoorWAstill0002P-number,45,9,9
10AppleiPhone5VoutdoorYTpanrot0002P-number,419,9,9
10AppleiPhone5VoutdoorYTstill0002P-number,392,9,6
10AppleiPhone5Voutdoorpanrot0002P-number,420,9,9
10AppleiPhone5Voutdoorstill0002P-number,420,9,6
11XiaomiRedmiNote3VflatWAmove0001P-number,45,10,14
11XiaomiRedmiNote3VflatWAmove0002P-number,45,10,14
11XiaomiRedmiNote3VflatYTmove0001P-number,420,10,10
11XiaomiRedmiNote3VflatYTmove0002P-number,420,10,5
11XiaomiRedmiNote3Vflatmove0001P-number,420,10,5
11XiaomiRedmiNote3Vflatmove0002P-number,420,10,5
11XiaomiRedmiNote3VindoorWApanrot0001P-number,45,10,10
11XiaomiRedmiNote3VindoorWAstill0001P-number,45,10,10
11XiaomiRedmiNote3VindoorYTpanrot0001P-number,420,10,10
11XiaomiRedmiNote3VindoorYTstill0001P-number,364,10,10
11XiaomiRedmiNote3Vindoorpanrot0001P-number,420,10,10
11XiaomiRedmiNote3Vindoorstill0001P-number,420,10,10
11XiaomiRedmiNote3VoutdoorWApanrot0001P-number,45,10,10
11XiaomiRedmiNote3VoutdoorWAstill0002P-number,45,10,10
11XiaomiRedmiNote3VoutdoorYTpanrot0001P-number,392,10,10
11XiaomiRedmiNote3VoutdoorYTstill0002P-number,364,10,10
11XiaomiRedmiNote3Voutdoorpanrot0001P-number,420,10,10
11XiaomiRedmiNote3Voutdoorstill0002P-number,420,10,10
12OnePlusA3000VflatWAmove0003P-number,45,11,11
12OnePlusA3000VflatWApanrot0001P-number,45,11,11
12OnePlusA3000VflatYTmove0003P-number,420,11,11
12OnePlusA3000VflatYTpanrot0001P-number,420,11,11
12OnePlusA3000Vflatmove0003P-number,420,11,11
12OnePlusA3000Vflatpanrot0001P-number,420,11,11
12OnePlusA3000VindoorWAmove0001P-number,45,11,10
12OnePlusA3000VindoorWApanrot0001P-number,45,11,11
12OnePlusA3000VindoorYTmove0001P-number,420,11,14
12OnePlusA3000VindoorYTpanrot0001P-number,420,11,11
12OnePlusA3000Vindoormove0001P-number,420,11,10
12OnePlusA3000Vindoorpanrot0001P-number,420,11,14
12OnePlusA3000VoutdoorWAmove0002P-number,45,11,11
12OnePlusA3000VoutdoorWAstill0001P-number,45,11,11
12OnePlusA3000VoutdoorYTmove0002P-number,420,11,11
12OnePlusA3000VoutdoorYTstill0001P-number,392,11,11
12OnePlusA3000Voutdoormove0002P-number,420,11,11
12OnePlusA3000Voutdoorstill0001P-number,420,11,11
13HuaweiP8VflatWApanrot0001P-number,45,12,10
13HuaweiP8VflatWApanrot0002P-number,45,12,0
13HuaweiP8VflatYTpanrot0001P-number,420,12,12
13HuaweiP8VflatYTpanrot0002P-number,420,12,14
13HuaweiP8Vflatpanrot0001P-number,420,12,12
13HuaweiP8Vflatpanrot0002P-number,420,12,12
13HuaweiP8VindoorWAmove0001P-number,45,12,12
13HuaweiP8VindoorWAmove0002P-number,45,12,12
13HuaweiP8VindoorYTmove0001P-number,392,12,12
13HuaweiP8VindoorYTmove0002P-number,420,12,12
13HuaweiP8Vindoormove0001P-number,420,12,12
13HuaweiP8Vindoormove0002P-number,420,12,5
13HuaweiP8VoutdoorWAmove0002P-number,45,12,12
13HuaweiP8VoutdoorWAstill0002P-number,45,12,12
13HuaweiP8VoutdoorYTmove0002P-number,420,12,12
13HuaweiP8VoutdoorYTstill0002P-number,392,12,12
13HuaweiP8Voutdoormove0002P-number,420,12,12
13HuaweiP8Voutdoorstill0002P-number,420,12,12
14SamsungGalaxyS4MiniVflatWApanrot0002P-number,45,13,13
14SamsungGalaxyS4MiniVflatWAstill0001P-number,45,13,13
14SamsungGalaxyS4MiniVflatYTpanrot0002P-number,420,13,13
14SamsungGalaxyS4MiniVflatYTstill0001P-number,420,13,13
14SamsungGalaxyS4MiniVflatpanrot0002P-number,420,13,13
14SamsungGalaxyS4MiniVflatstill0001P-number,420,13,13
14SamsungGalaxyS4MiniVindoorWAmove0001P-number,45,13,13
14SamsungGalaxyS4MiniVindoorWAmove0002P-number,45,13,13
14SamsungGalaxyS4MiniVindoorYTmove0001P-number,392,13,13
14SamsungGalaxyS4MiniVindoorYTmove0002P-number,420,13,13
14SamsungGalaxyS4MiniVindoormove0001P-number,420,13,13
14SamsungGalaxyS4MiniVindoormove0002P-number,420,13,13
14SamsungGalaxyS4MiniVoutdoorWApanrot0002P-number,45,13,13
14SamsungGalaxyS4MiniVoutdoorWAstill0002P-number,45,13,13
14SamsungGalaxyS4MiniVoutdoorYTpanrot0002P-number,392,13,13
14SamsungGalaxyS4MiniVoutdoorYTstill0002P-number,392,13,13
14SamsungGalaxyS4MiniVoutdoorpanrot0002P-number,420,13,13
14SamsungGalaxyS4MiniVoutdoorstill0002P-number,420,13,13
15OnePlusA3003VflatWAmove0001P-number,45,14,14
15OnePlusA3003VflatWAstill0002P-number,45,14,14
15OnePlusA3003VflatYTmove0001P-number,420,14,14
15OnePlusA3003VflatYTstill0002P-number,420,14,14
15OnePlusA3003Vflatmove0001P-number,420,14,14
15OnePlusA3003Vflatstill0002P-number,420,14,14
15OnePlusA3003VindoorWAmove0001P-number,45,14,14
15OnePlusA3003VindoorWAstill0002P-number,45,14,14
15OnePlusA3003VindoorYTmove0001P-number,420,14,14
15OnePlusA3003VindoorYTstill0002P-number,392,14,14
15OnePlusA3003Vindoormove0001P-number,420,14,14
15OnePlusA3003Vindoorstill0002P-number,420,14,14
15OnePlusA3003VoutdoorWApanrot0001P-number,45,14,14
15OnePlusA3003VoutdoorWAstill0001P-number,45,14,14
15OnePlusA3003VoutdoorYTpanrot0001P-number,392,14,14
15OnePlusA3003VoutdoorYTstill0001P-number,392,14,14
15OnePlusA3003Voutdoorpanrot0001P-number,420,14,14
