Video Name,Total Frames,True Label,Mostly predicted label
05AppleiPhone5cVoutdoorYTstill0002P-number,280,4,4
05AppleiPhone5cVoutdoormove0001P-number,280,4,4
05AppleiPhone5cVoutdoorstill0002P-number,280,4,4
06HuaweiP9LiteVflatWApanrot0002P-number,30,5,5
06HuaweiP9LiteVflatWAstill0002P-number,30,5,5
06HuaweiP9LiteVflatYTpanrot0002P-number,280,5,5
06HuaweiP9LiteVflatYTstill0002P-number,280,5,5
06HuaweiP9LiteVflatpanrot0002P-number,280,5,5
06HuaweiP9LiteVflatstill0002P-number,280,5,5
06HuaweiP9LiteVindoorWAstill0001P-number,30,5,1
06HuaweiP9LiteVindoorWAstill0002P-number,30,5,1
06HuaweiP9LiteVindoorYTstill0001P-number,280,5,5
06HuaweiP9LiteVindoorYTstill0002P-number,280,5,5
06HuaweiP9LiteVindoorstill0001P-number,280,5,1
06HuaweiP9LiteVindoorstill0002P-number,280,5,5
06HuaweiP9LiteVoutdoorWApanrot0001P-number,30,5,5
06HuaweiP9LiteVoutdoorWAstill0001P-number,30,5,1
06HuaweiP9LiteVoutdoorYTpanrot0001P-number,280,5,5
06HuaweiP9LiteVoutdoorYTstill0001P-number,280,5,5
06HuaweiP9LiteVoutdoorpanrot0001P-number,280,5,5
06HuaweiP9LiteVoutdoorstill0001P-number,280,5,5
07AppleiPhone6PlusVflatWAmove0003P-number,30,6,6
07AppleiPhone6PlusVflatWAstill0001P-number,30,6,6
07AppleiPhone6PlusVflatYTmove0003P-number,280,6,6
07AppleiPhone6PlusVflatYTstill0001P-number,280,6,6
07AppleiPhone6PlusVflatmove0003P-number,280,6,6
07AppleiPhone6PlusVflatstill0001P-number,280,6,6
07AppleiPhone6PlusVindoorWAmove0001P-number,30,6,9
07AppleiPhone6PlusVindoorWAmove0002P-number,30,6,6
07AppleiPhone6PlusVindoorYTmove0001P-number,280,6,6
07AppleiPhone6PlusVindoorYTmove0002P-number,279,6,9
07AppleiPhone6PlusVindoormove0001P-number,280,6,9
07AppleiPhone6PlusVindoormove0002P-number,280,6,9
07AppleiPhone6PlusVoutdoorWAmove0001P-number,30,6,6
07AppleiPhone6PlusVoutdoorWAstill0001P-number,30,6,6
07AppleiPhone6PlusVoutdoorYTmove0001P-number,280,6,6
07AppleiPhone6PlusVoutdoorYTstill0001P-number,280,6,6
07AppleiPhone6PlusVoutdoormove0001P-number,280,6,6
07AppleiPhone6PlusVoutdoorstill0001P-number,280,6,6
08SonyXperiaZ1CompactVflatWAmove0003P-number,30,7,7
08SonyXperiaZ1CompactVflatWAstill0002P-number,30,7,7
08SonyXperiaZ1CompactVflatYTmove0003P-number,280,7,7
08SonyXperiaZ1CompactVflatYTstill0002P-number,278,7,7
08SonyXperiaZ1CompactVflatmove0003P-number,280,7,7
08SonyXperiaZ1CompactVflatstill0002P-number,280,7,7
08SonyXperiaZ1CompactVindoorWApanrot0001P-number,29,7,7
08SonyXperiaZ1CompactVindoorWApanrot0002P-number,30,7,7
08SonyXperiaZ1CompactVindoorYTpanrot0001P-number,280,7,5
08SonyXperiaZ1CompactVindoorYTpanrot0002P-number,280,7,7
08SonyXperiaZ1CompactVindoorpanrot0001P-number,280,7,7
08SonyXperiaZ1CompactVindoorpanrot0002P-number,280,7,7
08SonyXperiaZ1CompactVoutdoorWAmove0001P-number,30,7,7
08SonyXperiaZ1CompactVoutdoorWApanrot0001P-number,30,7,7
08SonyXperiaZ1CompactVoutdoorYTmove0001P-number,280,7,7
08SonyXperiaZ1CompactVoutdoorYTpanrot0001P-number,280,7,7
08SonyXperiaZ1CompactVoutdoormove0001P-number,280,7,7
08SonyXperiaZ1CompactVoutdoorpanrot0001P-number,280,7,7
09SamsungGalaxyS5VflatWAmove0003P-number,30,8,8
09SamsungGalaxyS5VflatWAstill0002P-number,30,8,8
09SamsungGalaxyS5VflatYTmove0003P-number,280,8,8
09SamsungGalaxyS5VflatYTstill0002P-number,280,8,8
09SamsungGalaxyS5Vflatmove0003P-number,280,8,8
09SamsungGalaxyS5Vflatstill0002P-number,280,8,8
09SamsungGalaxyS5VindoorWApanrot0001P-number,30,8,8
09SamsungGalaxyS5VindoorWApanrot0002P-number,30,8,8
09SamsungGalaxyS5VindoorYTpanrot0001P-number,280,8,8
09SamsungGalaxyS5VindoorYTpanrot0002P-number,280,8,8
09SamsungGalaxyS5Vindoorpanrot0001P-number,280,8,8
09SamsungGalaxyS5Vindoorpanrot0002P-number,280,8,8
09SamsungGalaxyS5VoutdoorWApanrot0002P-number,30,8,8
09SamsungGalaxyS5VoutdoorWAstill0002P-number,30,8,8
09SamsungGalaxyS5VoutdoorYTpanrot0002P-number,280,8,8
09SamsungGalaxyS5VoutdoorYTstill0002P-number,280,8,8
09SamsungGalaxyS5Voutdoorpanrot0002P-number,280,8,8
09SamsungGalaxyS5Voutdoorstill0002P-number,280,8,8
10AppleiPhone5VflatWAmove0003P-number,30,9,9
10AppleiPhone5VflatWAstill0001P-number,30,9,9
10AppleiPhone5VflatYTmove0003P-number,280,9,9
10AppleiPhone5VflatYTstill0001P-number,280,9,9
10AppleiPhone5Vflatmove0003P-number,280,9,9
10AppleiPhone5Vflatstill0001P-number,280,9,9
10AppleiPhone5VindoorWAmove0002P-number,30,9,9
10AppleiPhone5VindoorWAstill0002P-number,30,9,9
10AppleiPhone5VindoorYTmove0002P-number,280,9,9
10AppleiPhone5VindoorYTstill0002P-number,280,9,9
10AppleiPhone5Vindoormove0002P-number,280,9,9
10AppleiPhone5Vindoorstill0002P-number,280,9,9
10AppleiPhone5VoutdoorWAmove0002P-number,30,9,7
10AppleiPhone5VoutdoorWAstill0002P-number,30,9,6
10AppleiPhone5VoutdoorYTmove0002P-number,280,9,7
10AppleiPhone5VoutdoorYTstill0002P-number,280,9,6
10AppleiPhone5Voutdoormove0002P-number,280,9,6
10AppleiPhone5Voutdoorstill0002P-number,280,9,6
11XiaomiRedmiNote3VflatWAmove0001P-number,30,10,10
11XiaomiRedmiNote3VflatWApanrot0001P-number,30,10,10
11XiaomiRedmiNote3VflatYTmove0001P-number,280,10,10
11XiaomiRedmiNote3VflatYTpanrot0001P-number,280,10,10
11XiaomiRedmiNote3Vflatmove0001P-number,280,10,10
11XiaomiRedmiNote3Vflatpanrot0001P-number,280,10,10
11XiaomiRedmiNote3VindoorWApanrot0002P-number,30,10,10
11XiaomiRedmiNote3VindoorWAstill0001P-number,30,10,10
11XiaomiRedmiNote3VindoorYTpanrot0002P-number,280,10,10
11XiaomiRedmiNote3VindoorYTstill0001P-number,280,10,10
11XiaomiRedmiNote3Vindoorpanrot0002P-number,279,10,10
11XiaomiRedmiNote3Vindoorstill0001P-number,280,10,10
11XiaomiRedmiNote3VoutdoorWAmove0002P-number,30,10,11
11XiaomiRedmiNote3VoutdoorWAstill0002P-number,30,10,10
11XiaomiRedmiNote3VoutdoorYTmove0002P-number,280,10,2
11XiaomiRedmiNote3VoutdoorYTstill0002P-number,280,10,10
11XiaomiRedmiNote3Voutdoormove0002P-number,280,10,2
11XiaomiRedmiNote3Voutdoorstill0002P-number,280,10,10
12OnePlusA3000VflatWAmove0001P-number,30,11,11
12OnePlusA3000VflatWAstill0002P-number,30,11,11
12OnePlusA3000VflatYTmove0001P-number,280,11,11
12OnePlusA3000VflatYTstill0002P-number,280,11,11
12OnePlusA3000Vflatmove0001P-number,280,11,11
12OnePlusA3000Vflatstill0002P-number,280,11,11
12OnePlusA3000VindoorWAmove0001P-number,30,11,10
12OnePlusA3000VindoorWApanrot0001P-number,30,11,11
12OnePlusA3000VindoorYTmove0001P-number,280,11,8
12OnePlusA3000VindoorYTpanrot0001P-number,280,11,11
12OnePlusA3000Vindoormove0001P-number,280,11,8
12OnePlusA3000Vindoorpanrot0001P-number,279,11,11
12OnePlusA3000VoutdoorWAmove0002P-number,30,11,11
12OnePlusA3000VoutdoorWAstill0001P-number,30,11,11
12OnePlusA3000VoutdoorYTmove0002P-number,280,11,11
12OnePlusA3000VoutdoorYTstill0001P-number,280,11,11
12OnePlusA3000Voutdoormove0002P-number,280,11,11
12OnePlusA3000Voutdoorstill0001P-number,279,11,11
13HuaweiP8VflatWAmove0002P-number,30,12,12
13HuaweiP8VflatWAstill0001P-number,30,12,9
13HuaweiP8VflatYTmove0002P-number,280,12,12
13HuaweiP8VflatYTstill0001P-number,280,12,9
13HuaweiP8Vflatmove0002P-number,279,12,12
13HuaweiP8Vflatstill0001P-number,280,12,9
13HuaweiP8VindoorWAstill0001P-number,30,12,12
13HuaweiP8VindoorWAstill0002P-number,30,12,1
13HuaweiP8VindoorYTstill0001P-number,280,12,12
13HuaweiP8VindoorYTstill0002P-number,280,12,12
13HuaweiP8Vindoorstill0001P-number,280,12,12
13HuaweiP8Vindoorstill0002P-number,280,12,12
13HuaweiP8VoutdoorWAmove0002P-number,30,12,12
13HuaweiP8VoutdoorWApanrot0001P-number,30,12,12
13HuaweiP8VoutdoorYTmove0002P-number,280,12,12
13HuaweiP8VoutdoorYTpanrot0001P-number,280,12,12
13HuaweiP8Voutdoormove0002P-number,280,12,12
13HuaweiP8Voutdoorpanrot0001P-number,280,12,12
14SamsungGalaxyS4MiniVflatWAmove0001P-number,30,13,13
14SamsungGalaxyS4MiniVflatWAstill0001P-number,30,13,13
14SamsungGalaxyS4MiniVflatYTmove0001P-number,279,13,13
14SamsungGalaxyS4MiniVflatYTstill0001P-number,279,13,13
14SamsungGalaxyS4MiniVflatmove0001P-number,280,13,13
14SamsungGalaxyS4MiniVflatstill0001P-number,279,13,13
14SamsungGalaxyS4MiniVindoorWApanrot0001P-number,30,13,13
14SamsungGalaxyS4MiniVindoorWAstill0002P-number,30,13,13
14SamsungGalaxyS4MiniVindoorYTpanrot0001P-number,280,13,13
14SamsungGalaxyS4MiniVindoorYTstill0002P-number,280,13,13
14SamsungGalaxyS4MiniVindoorpanrot0001P-number,280,13,13
14SamsungGalaxyS4MiniVindoorstill0002P-number,279,13,13
14SamsungGalaxyS4MiniVoutdoorWAmove0002P-number,30,13,13
14SamsungGalaxyS4MiniVoutdoorWApanrot0002P-number,30,13,13
14SamsungGalaxyS4MiniVoutdoorYTmove0002P-number,279,13,13
14SamsungGalaxyS4MiniVoutdoorYTpanrot0002P-number,280,13,13
14SamsungGalaxyS4MiniVoutdoormove0002P-number,280,13,13
14SamsungGalaxyS4MiniVoutdoorpanrot0002P-number,280,13,13
15OnePlusA3003VflatWAmove0003P-number,30,14,5
15OnePlusA3003VflatWApanrot0001P-number,30,14,14
15OnePlusA3003VflatYTmove0003P-number,279,14,12
15OnePlusA3003VflatYTpanrot0001P-number,280,14,14
15OnePlusA3003Vflatmove0003P-number,280,14,5
15OnePlusA3003Vflatpanrot0001P-number,280,14,14
15OnePlusA3003VindoorWAstill0001P-number,30,14,8
15OnePlusA3003VindoorWAstill0002P-number,30,14,14
15OnePlusA3003VindoorYTstill0001P-number,280,14,14
15OnePlusA3003VindoorYTstill0002P-number,279,14,14
15OnePlusA3003Vindoorstill0001P-number,280,14,14
15OnePlusA3003Vindoorstill0002P-number,280,14,14
15OnePlusA3003VoutdoorWAmove0002P-number,30,14,14
15OnePlusA3003VoutdoorWApanrot0001P-number,30,14,14
15OnePlusA3003VoutdoorYTmove0002P-number,280,14,14
15OnePlusA3003VoutdoorYTpanrot0001P-number,280,14,14
15OnePlusA3003Voutdoormove0002P-number,280,14,14
