File,True Label,Predicted Label,Video Name
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_212_vid_name_D06_Apple_iPhone6Plus_V_indoorYT_move_0001_P-number_004.jpg,5,5,06AppleiPhone6PlusVindoorYTmove0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_11_vid_name_D07_Samsung_GalaxyS5_V_flat_panrot_0001_P-number_009.jpg,6,6,07SamsungGalaxyS5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D09_Huawei_P8/frame_number_83_vid_name_D09_Huawei_P8_V_indoorYT_panrot_0001_P-number_001.jpg,8,8,09HuaweiP8VindoorYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_141_vid_name_D08_Apple_iPhone5_V_flat_panrot_0001_P-number_011.jpg,7,7,08AppleiPhone5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_198_vid_name_D01_Samsung_GalaxyS3_V_indoorWA_move_0002_P-number_001.jpg,0,1,01SamsungGalaxyS3VindoorWAmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_3_vid_name_D02_Huawei_P9_V_flat_move_0002_P-number_010.jpg,1,1,02HuaweiP9Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_40_vid_name_D02_Huawei_P9_V_flatYT_move_0002_P-number_012.jpg,1,1,02HuaweiP9VflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_142_vid_name_D10_Samsung_GalaxyS4Mini_V_flat_still_0001_P-number_003.jpg,9,9,10SamsungGalaxyS4MiniVflatstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D04_Apple_iPhone6/frame_number_127_vid_name_D04_Apple_iPhone6_V_flat_panrot_0001_P-number_010.jpg,3,3,04AppleiPhone6Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_36_vid_name_D05_Huawei_P9Lite_V_flatYT_still_0001_P-number_010.jpg,4,4,05HuaweiP9LiteVflatYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_165_vid_name_D06_Apple_iPhone6Plus_V_flatYT_move_0002_P-number_003.jpg,5,5,06AppleiPhone6PlusVflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_42_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_panrot_0002_P-number_007.jpg,9,9,10SamsungGalaxyS4MiniVflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_166_vid_name_D01_Samsung_GalaxyS3_V_flatYT_still_0002_P-number_007.jpg,0,0,01SamsungGalaxyS3VflatYTstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_42_vid_name_D06_Apple_iPhone6Plus_V_flatYT_panrot_0001_P-number_014.jpg,5,5,06AppleiPhone6PlusVflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_228_vid_name_D08_Apple_iPhone5_V_outdoor_panrot_0002_P-number_003.jpg,7,7,08AppleiPhone5Voutdoorpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_143_vid_name_D01_Samsung_GalaxyS3_V_flat_still_0002_P-number_011.jpg,0,0,01SamsungGalaxyS3Vflatstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_4_vid_name_D01_Samsung_GalaxyS3_V_flat_panrot_0002_P-number_015.jpg,0,0,01SamsungGalaxyS3Vflatpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_121_vid_name_D03_Apple_iPhone5c_V_flat_move_0002_P-number_001.jpg,2,7,03AppleiPhone5cVflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_175_vid_name_D05_Huawei_P9Lite_V_flatYT_still_0002_P-number_004.jpg,4,4,05HuaweiP9LiteVflatYTstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_136_vid_name_D02_Huawei_P9_V_flat_move_0003_P-number_004.jpg,1,1,02HuaweiP9Vflatmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_31_vid_name_D07_Samsung_GalaxyS5_V_flatYT_panrot_0001_P-number_015.jpg,6,6,07SamsungGalaxyS5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_137_vid_name_D05_Huawei_P9Lite_V_flat_still_0002_P-number_014.jpg,4,4,05HuaweiP9LiteVflatstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_23_vid_name_D02_Huawei_P9_V_flatWA_move_0002_P-number_003.jpg,1,1,02HuaweiP9VflatWAmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_84_vid_name_D08_Apple_iPhone5_V_indoorYT_still_0001_P-number_001.jpg,7,7,08AppleiPhone5VindoorYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_11_vid_name_D03_Apple_iPhone5c_V_flat_move_0003_P-number_015.jpg,2,2,03AppleiPhone5cVflatmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_164_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_still_0001_P-number_012.jpg,9,9,10SamsungGalaxyS4MiniVflatYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_174_vid_name_D07_Samsung_GalaxyS5_V_flatYT_move_0002_P-number_002.jpg,6,6,07SamsungGalaxyS5VflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_82_vid_name_D03_Apple_iPhone5c_V_indoorYT_panrot_0001_P-number_009.jpg,2,4,03AppleiPhone5cVindoorYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D04_Apple_iPhone6/frame_number_157_vid_name_D04_Apple_iPhone6_V_flatYT_panrot_0001_P-number_009.jpg,3,3,04AppleiPhone6VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D09_Huawei_P8/frame_number_134_vid_name_D09_Huawei_P8_V_flat_move_0003_P-number_001.jpg,8,8,09HuaweiP8Vflatmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_29_vid_name_D05_Huawei_P9Lite_V_flatWA_still_0001_P-number_003.jpg,4,4,05HuaweiP9LiteVflatWAstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_5_vid_name_D07_Samsung_GalaxyS5_V_flat_panrot_0001_P-number_014.jpg,6,6,07SamsungGalaxyS5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_159_vid_name_D07_Samsung_GalaxyS5_V_flatWA_move_0002_P-number_002.jpg,6,6,07SamsungGalaxyS5VflatWAmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_82_vid_name_D02_Huawei_P9_V_indoorYT_panrot_0002_P-number_001.jpg,1,1,02HuaweiP9VindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_201_vid_name_D03_Apple_iPhone5c_V_indoorYT_panrot_0002_P-number_009.jpg,2,5,03AppleiPhone5cVindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_139_vid_name_D08_Apple_iPhone5_V_flat_panrot_0001_P-number_001.jpg,7,7,08AppleiPhone5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_173_vid_name_D08_Apple_iPhone5_V_flatYT_panrot_0001_P-number_011.jpg,7,7,08AppleiPhone5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D04_Apple_iPhone6/frame_number_13_vid_name_D04_Apple_iPhone6_V_flat_still_0001_P-number_008.jpg,3,3,04AppleiPhone6Vflatstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_226_vid_name_D02_Huawei_P9_V_outdoor_panrot_0001_P-number_003.jpg,1,4,02HuaweiP9Voutdoorpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_84_vid_name_D08_Apple_iPhone5_V_indoorYT_still_0001_P-number_008.jpg,7,7,08AppleiPhone5VindoorYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_157_vid_name_D06_Apple_iPhone6Plus_V_flatWA_move_0002_P-number_002.jpg,5,5,06AppleiPhone6PlusVflatWAmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_204_vid_name_D03_Apple_iPhone5c_V_indoorYT_panrot_0002_P-number_007.jpg,2,7,03AppleiPhone5cVindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_172_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_still_0001_P-number_013.jpg,9,9,10SamsungGalaxyS4MiniVflatYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_8_vid_name_D10_Samsung_GalaxyS4Mini_V_flat_panrot_0002_P-number_009.jpg,9,9,10SamsungGalaxyS4MiniVflatpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D09_Huawei_P8/frame_number_77_vid_name_D09_Huawei_P8_V_indoorYT_panrot_0001_P-number_001.jpg,8,5,09HuaweiP8VindoorYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_149_vid_name_D08_Apple_iPhone5_V_flat_panrot_0001_P-number_009.jpg,7,7,08AppleiPhone5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_219_vid_name_D07_Samsung_GalaxyS5_V_indoorYT_panrot_0002_P-number_002.jpg,6,7,07SamsungGalaxyS5VindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_135_vid_name_D05_Huawei_P9Lite_V_flat_still_0002_P-number_009.jpg,4,4,05HuaweiP9LiteVflatstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_37_vid_name_D07_Samsung_GalaxyS5_V_flatYT_panrot_0001_P-number_011.jpg,6,6,07SamsungGalaxyS5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_121_vid_name_D08_Apple_iPhone5_V_outdoorYT_move_0002_P-number_001.jpg,7,3,08AppleiPhone5VoutdoorYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_35_vid_name_D01_Samsung_GalaxyS3_V_flatYT_panrot_0002_P-number_001.jpg,0,0,01SamsungGalaxyS3VflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_47_vid_name_D01_Samsung_GalaxyS3_V_indoor_move_0001_P-number_001.jpg,0,0,01SamsungGalaxyS3Vindoormove0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_165_vid_name_D06_Apple_iPhone6Plus_V_flatYT_move_0002_P-number_011.jpg,5,5,06AppleiPhone6PlusVflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_80_vid_name_D08_Apple_iPhone5_V_indoorYT_still_0001_P-number_002.jpg,7,7,08AppleiPhone5VindoorYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_34_vid_name_D01_Samsung_GalaxyS3_V_flatYT_panrot_0002_P-number_010.jpg,0,0,01SamsungGalaxyS3VflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_167_vid_name_D06_Apple_iPhone6Plus_V_flatYT_move_0002_P-number_003.jpg,5,5,06AppleiPhone6PlusVflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_7_vid_name_D07_Samsung_GalaxyS5_V_flat_panrot_0001_P-number_011.jpg,6,6,07SamsungGalaxyS5Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_165_vid_name_D08_Apple_iPhone5_V_flatYT_panrot_0001_P-number_007.jpg,7,7,08AppleiPhone5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_40_vid_name_D02_Huawei_P9_V_flatYT_move_0002_P-number_013.jpg,1,1,02HuaweiP9VflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_34_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_panrot_0002_P-number_005.jpg,9,9,10SamsungGalaxyS4MiniVflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_142_vid_name_D07_Samsung_GalaxyS5_V_flat_move_0002_P-number_014.jpg,6,6,07SamsungGalaxyS5Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_208_vid_name_D10_Samsung_GalaxyS4Mini_V_indoorYT_move_0002_P-number_005.jpg,9,6,10SamsungGalaxyS4MiniVindoorYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_171_vid_name_D02_Huawei_P9_V_flatYT_move_0003_P-number_005.jpg,1,1,02HuaweiP9VflatYTmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_183_vid_name_D01_Samsung_GalaxyS3_V_indoor_move_0002_P-number_001.jpg,0,4,01SamsungGalaxyS3Vindoormove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_238_vid_name_D08_Apple_iPhone5_V_outdoor_panrot_0002_P-number_004.jpg,7,7,08AppleiPhone5Voutdoorpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_54_vid_name_D03_Apple_iPhone5c_V_indoor_panrot_0001_P-number_005.jpg,2,7,03AppleiPhone5cVindoorpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_2_vid_name_D08_Apple_iPhone5_V_flat_move_0002_P-number_002.jpg,7,2,08AppleiPhone5Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_46_vid_name_D03_Apple_iPhone5c_V_indoor_panrot_0001_P-number_001.jpg,2,2,03AppleiPhone5cVindoorpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_11_vid_name_D08_Apple_iPhone5_V_flat_move_0002_P-number_015.jpg,7,7,08AppleiPhone5Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_201_vid_name_D03_Apple_iPhone5c_V_indoorYT_panrot_0002_P-number_013.jpg,2,2,03AppleiPhone5cVindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_33_vid_name_D01_Samsung_GalaxyS3_V_flatYT_panrot_0002_P-number_001.jpg,0,0,01SamsungGalaxyS3VflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_174_vid_name_D07_Samsung_GalaxyS5_V_flatYT_move_0002_P-number_001.jpg,6,6,07SamsungGalaxyS5VflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_10_vid_name_D03_Apple_iPhone5c_V_flat_move_0003_P-number_009.jpg,2,2,03AppleiPhone5cVflatmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_3_vid_name_D08_Apple_iPhone5_V_flat_move_0002_P-number_012.jpg,7,2,08AppleiPhone5Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_42_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_panrot_0002_P-number_014.jpg,9,9,10SamsungGalaxyS4MiniVflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D04_Apple_iPhone6/frame_number_49_vid_name_D04_Apple_iPhone6_V_indoor_move_0001_P-number_003.jpg,3,0,04AppleiPhone6Vindoormove0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_165_vid_name_D08_Apple_iPhone5_V_flatYT_panrot_0001_P-number_006.jpg,7,7,08AppleiPhone5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_40_vid_name_D01_Samsung_GalaxyS3_V_flatYT_panrot_0002_P-number_005.jpg,0,0,01SamsungGalaxyS3VflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_10_vid_name_D03_Apple_iPhone5c_V_flat_move_0003_P-number_001.jpg,2,2,03AppleiPhone5cVflatmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_127_vid_name_D08_Apple_iPhone5_V_outdoorYT_move_0002_P-number_003.jpg,7,9,08AppleiPhone5VoutdoorYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_175_vid_name_D05_Huawei_P9Lite_V_flatYT_still_0002_P-number_014.jpg,4,4,05HuaweiP9LiteVflatYTstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D03_Apple_iPhone5c/frame_number_30_vid_name_D03_Apple_iPhone5c_V_flatYT_move_0003_P-number_015.jpg,2,2,03AppleiPhone5cVflatYTmove0003P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_218_vid_name_D05_Huawei_P9Lite_V_indoorYT_still_0002_P-number_003.jpg,4,4,05HuaweiP9LiteVindoorYTstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_32_vid_name_D07_Samsung_GalaxyS5_V_flatYT_panrot_0001_P-number_006.jpg,6,6,07SamsungGalaxyS5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_194_vid_name_D08_Apple_iPhone5_V_indoor_still_0002_P-number_003.jpg,7,7,08AppleiPhone5Vindoorstill0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_40_vid_name_D07_Samsung_GalaxyS5_V_flatYT_panrot_0001_P-number_004.jpg,6,6,07SamsungGalaxyS5VflatYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_137_vid_name_D06_Apple_iPhone6Plus_V_flat_move_0002_P-number_007.jpg,5,5,06AppleiPhone6PlusVflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_165_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_still_0001_P-number_010.jpg,9,9,10SamsungGalaxyS4MiniVflatYTstill0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D05_Huawei_P9Lite/frame_number_100_vid_name_D05_Huawei_P9Lite_V_outdoor_move_0001_P-number_001.jpg,4,0,05HuaweiP9LiteVoutdoormove0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_179_vid_name_D06_Apple_iPhone6Plus_V_flatYT_move_0002_P-number_005.jpg,5,5,06AppleiPhone6PlusVflatYTmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D09_Huawei_P8/frame_number_58_vid_name_D09_Huawei_P8_V_indoor_panrot_0001_P-number_001.jpg,8,8,09HuaweiP8Vindoorpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D08_Apple_iPhone5/frame_number_10_vid_name_D08_Apple_iPhone5_V_flat_move_0002_P-number_002.jpg,7,7,08AppleiPhone5Vflatmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_210_vid_name_D02_Huawei_P9_V_indoorYT_panrot_0001_P-number_004.jpg,1,1,02HuaweiP9VindoorYTpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D07_Samsung_GalaxyS5/frame_number_228_vid_name_D07_Samsung_GalaxyS5_V_outdoor_move_0002_P-number_001.jpg,6,6,07SamsungGalaxyS5Voutdoormove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_83_vid_name_D06_Apple_iPhone6Plus_V_indoorYT_panrot_0002_P-number_004.jpg,5,5,06AppleiPhone6PlusVindoorYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_20_vid_name_D02_Huawei_P9_V_flatWA_move_0002_P-number_002.jpg,1,1,02HuaweiP9VflatWAmove0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_13_vid_name_D10_Samsung_GalaxyS4Mini_V_flat_panrot_0002_P-number_005.jpg,9,9,10SamsungGalaxyS4MiniVflatpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D01_Samsung_GalaxyS3/frame_number_36_vid_name_D01_Samsung_GalaxyS3_V_flatYT_panrot_0002_P-number_011.jpg,0,0,01SamsungGalaxyS3VflatYTpanrot0002P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D06_Apple_iPhone6Plus/frame_number_8_vid_name_D06_Apple_iPhone6Plus_V_flat_panrot_0001_P-number_014.jpg,5,5,06AppleiPhone6PlusVflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D04_Apple_iPhone6/frame_number_124_vid_name_D04_Apple_iPhone6_V_flat_panrot_0001_P-number_002.jpg,3,3,04AppleiPhone6Vflatpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D02_Huawei_P9/frame_number_228_vid_name_D02_Huawei_P9_V_outdoor_panrot_0001_P-number_001.jpg,1,1,02HuaweiP9Voutdoorpanrot0001P-number
/data/home/mveksler/exp_4_ten_devices_frames_1st_sector/test/D10_Samsung_GalaxyS4Mini/frame_number_167_vid_name_D10_Samsung_GalaxyS4Mini_V_flatYT_still_0001_P-number_003.jpg,9,9,10SamsungGalaxyS4MiniVflatYTstill0001P-number
